"n"
"Aristolochia" 134
"Aristotelia" 19
"Armeria" 2
"Armillaria" 31
"Armina" 3
"Armoracia" 7
"Arnebia" 25
"Arnica" 57
"Arnoglossum" 7
"Arnoldiella" 1
"Aronia" 6
"Arothron" 1
"Arracacia" 2
"Arrhenatherum" 2
"Arripis" 1
"Artabotrys" 21
"Artemia" 7
"Artemisia" 762
"Artemisina" 1
"Arthonia" 3
"Arthraxon" 1
"Arthrinium" 20
"Arthrobacter" 13
"Arthrobotrys" 6
"Arthroderma" 2
"Arthrographis" 1
"Arthromeris" 1
"Arthropsis" 2
"Arthrospira" 5
"Arthrostylis" 1
"Articulospora" 1
"Artocarpus" 115
"Artomyces" 4
"Arum" 16
"Aruncus" 3
"Arundina" 4
"Arundo" 21
"Asahinea" 3
"Asanthus" 2
"Asarina" 1
"Asarum" 79
"Ascaltis" 1
"Ascarina" 1
"Ascaris" 5
"Aschersonia" 10
"Ascia" 1
"Ascidia" 5
"Asclepias" 46
"Ascochyta" 23
"Ascocoryne" 1
"Ascodesmis" 1
"Ascophyllum" 13
"Ascoseira" 1
"Ascosphaera" 1
"Ascotricha" 9
"Asemeia" 8
"Asimina" 37
"Askidiosperma" 1
"Aspalathus" 14
"Asparagopsis" 7
"Asparagus" 84
"Aspergillus" 1448
"Asperula" 3
"Asphodeline" 3
"Asphodelus" 8
"Aspicilia" 1
"Aspidistra" 4
"Aspidosperma" 38
"Aspilia" 19
"Asplenium" 26
"Astartea" 1
"Aster" 126
"Asteracantha" 1
"Asterella" 3
"Asterias" 23
"Asterionella" 1
"Asteriscus" 10
"Asterocapsa" 6
"Asterolasia" 4
"Asteromyces" 4
"Asteropsis" 1
"Asteropus" 3
"Asterospicularia" 3
"Asterostigma" 1
"Asterotremella" 1
"Astianthus" 2
"Astilbe" 12
"Astomaea" 1
"Astraea" 1
"Astraeus" 8
"Astragalus" 249
"Astrantia" 1
"Astridia" 1
"Astrocystis" 1
"Astrogorgia" 1
"Astroides" 2
"Astroloma" 1
"Astronia" 2
"Astronium" 3
"Astropecten" 9
"Astrosclera" 2
"Astrosphaeriella" 2
"Astrothelium" 1
"Astrotrichilia" 4
"Asyneuma" 1
"Asystasia" 3
"Atalantia" 51
"Atamisquea" 1
"Ateleia" 2
"Atelopus" 4
"Atergatis" 1
"Athamanta" 3
"Athanasia" 7
"Athelia" 2
"Atherosperma" 3
"Athrixia" 3
"Athroisma" 2
"Athrotaxis" 3
"Athyrium" 7
"Atractylis" 1
"Atractylodes" 53
"Atraphaxis" 5
"Atriolum" 1
"Atriplex" 14
"Atropa" 24
"Atropanthe" 3
"Atrophaneura" 1
"Atroxima" 2
"Atta" 1
"Attalea" 4
"Atuna" 1
"Aucoumea" 2
"Aucuba" 9
"Augusta" 1
"Aulacocephalus" 1
"Aulacomnium" 1
"Aulacomya" 1
"Aulacorthum" 1
"Auletta" 2
"Aulosira" 2
"Aurantiporus" 3
"Aurelia" 1
"Aureliana" 1
"Aureobasidium" 17
"Aureococcus" 1
"Aureolaria" 2
"Aureoumbra" 1
"Auricula" 1
"Auricularia" 3
"Aurinia" 1
"Australiasca" 4
"Australostichopus" 1
"Austrobaileya" 2
"Austrobrickellia" 2
"Austrocactus" 1
"Austrocedrus" 7
"Austrocylindropuntia" 3
"Austrocynoglossum" 1
"Austroderia" 1
"Austroeupatorium" 7
"Austrolycopodium" 29
"Austromyrtus" 1
"Austrotachardia" 1
"Austrovenus" 1
"Autonoe" 1
"Auxarthron" 8
"Auxenochlorella" 6
"Avena" 47
"Averrhoa" 8
"Avicennia" 18
"Avrainvillea" 6
"Axinella" 40
"Axinyssa" 26
"Axyris" 1
"Ayapana" 6
"Azadirachta" 155
"Azanza" 2
"Azara" 1
"Azima" 2
"Azohydromonas" 2
"Azolla" 3
"Azorella" 19
"Azospirillum" 3
"Azotobacter" 10
"Babiana" 1
"Babingtonia" 1
"Babylonia" 3
"Baccaurea" 3
"Baccharis" 120
"Baccharoides" 15
"Bacidia" 1
